Book ID,Price
OL8204935W,148.19
OL25649698W,165.73
OL16964418W,121.69
OL18507174W,110.45
OL766048W,46.48
OL8801069M,111.72
OL1840846W,102.53
OL3967942W,121.81
OL8628438M,37.64
OL514435W,51.78
OL16949911W,94.08
OL4717531W,96.17
OL5282349W,75.48
OL17727451W,158.79
OL11465945M,71.46
OL19548367W,167.7
OL15144390W,160.84
OL4520914W,152.27
OL634445W,147.09
OL2031015W,108.59
OL24079W,49.71
OL3148757W,99.07
OL2421731W,66.85
OL3171101W,137.49
OL12634997W,92.54
OL2038265W,154.82
OL13559284W,135.92
OL24986371W,51.65
OL25705148W,169.71
OL10966589M,72.23
OL15186972W,116.45
OL5106400W,90.28
OL2635386W,21.33
OL7943655W,137.97
OL135196W,86.72
OL20796914W,128.1
OL2167226W,112.93
OL9258517M,35.01
OL19346333W,40.22
OL283005W,159.53
OL3809093W,25.09
OL8273439W,155.02
OL4594302W,86.96
OL4487433W,167.64
OL8407854W,102.78
OL3764319W,118.63
OL1505699W,121.22
OL1897257W,47.8
OL2622607W,63.71
OL516114W,60.36
OL19823532W,49.23
OL3390510W,134.96
OL8900992M,54.93
OL16813010W,90.32
OL24205552W,26.42
OL2367794W,55.15
OL5836809W,157.97
OL19227762W,99.02
OL10155826M,83.17
OL15587225W,72.89
OL8769640W,108.1
OL17847296W,64.28
OL16134511W,78.75
OL19375713W,115.47
OL4472002W,150.87
OL21178503W,150.15
OL7941444W,152.64
OL16025348W,87.51
OL2658784W,117.39
OL4103836W,26.11
OL2654047W,91.38
OL4982341W,138.44
OL17487025W,117.82
OL18381239W,55.53
OL1797984W,70.59
OL25623615W,161.71
OL2792418W,131.84
OL18971197W,92.74
OL4452343W,75.22
OL4799470W,136.95
OL21619140W,22.26
OL2565854W,31.33
OL2620465W,88.23
OL17796868W,114.61
OL17537696W,26.42
OL12396177W,29.9
OL7668077M,26.3
OL5970008W,32.76
OL5606662W,137.97
OL17789625W,25.03
OL1921635W,26.6
OL78375W,151.88
OL4101555W,82.77
OL15670823W,68.82
OL24148259W,115.28
OL3796804W,65.08
OL13672088W,156.59
OL16939490W,95.46
OL20016549W,88.81
OL19543255W,23.43
OL8529077W,107.17
OL10094737M,26.33
OL16477502W,142.05
OL4329778W,166.31
OL3238656W,138.17
OL18181239W,151.45
OL16679095W,71.74
OL20017863W,97.66
OL15232327M,73.14
OL21484161W,108.7
OL12018481W,99.2
OL10649981M,28.46
OL4315808W,109.58
OL11793911W,152.46
OL13571084W,60.55
OL19546482W,138.06
OL19911095W,76.14
OL8578611W,165.08
OL10168680M,57.81
OL4083522W,116.61
OL16937880W,108.42
OL8408320W,28.09
OL3914460W,155.75
OL8273322W,130.02
OL2710191W,162.96
OL1869915W,78.91
OL9292888M,140.45
OL12005014W,127.61
OL9290760M,159.58
OL20537728W,105.64
OL4447789W,102.15
OL19854188W,59.81
OL18986968W,77.1
OL4107339W,25.19
OL4990861W,23.53
OL5894822W,83.47
OL11012655M,149.21
OL15024640W,141.74
OL11093475M,34.78
OL5743078W,95.29
OL2722079W,149.71
OL15111551W,136.64
OL5229623W,74.99
OL9870463M,103.43
OL9252848W,157.66
OL1906055W,123.48
OL21123314W,145.9
OL20980605W,63.05
OL8943963W,50.63
OL4986097W,135.82
OL23948094W,41.59
OL16353952W,120.56
OL15238940M,164.84
OL22812995M,168.94
OL17463401W,77.93
OL1915444W,38.56
OL11610040M,62.87
OL16048841W,136.5
OL17567104W,77.71
OL19723288W,100.46
OL1832379W,65.42
OL3805293W,127.52
OL19882588W,56.34
OL10627365W,89.53
OL9716643W,148.11
OL5966359W,52.95
OL13167622M,112.71
OL18150177W,120.74
OL10483874M,121.18
OL15598074W,59.74
OL3962792W,100.67
OL4096160W,45.78
OL11045170M,65
OL20688801W,104.64
OL3040285W,27.15
OL23708507W,147.82
OL9368821W,148.25
OL6045407W,45.53
OL4625464W,112.78
OL3915869W,58.15
OL8097209W,99.35
OL20449874W,81.57
OL9619526W,146.05
OL11993308W,21.85
OL18733688W,161.85
OL2699198W,95.78
OL21134048W,79.8
OL20013196W,61.34
OL19911718W,169.48
OL16633644W,143.75
OL2031863W,152.37
OL1956012W,116.78
OL15315687W,108.44
OL19146507W,49.37
OL17512468W,97.58
OL15151783W,154.16
OL15598030W,133.7
OL23870898W,45.79
OL5759515W,108.34
OL16450841W,96.75
OL15407W,108.06
OL16970825W,111.62
OL15883804W,44.25
OL1869943W,125.7
OL3341680W,20.21
OL1813650W,52.94
OL20499206W,34.88
OL3752559W,81.49
OL1869938W,152.74
OL25354796W,129.45
OL10234613M,112.12
OL7833084W,131.9
OL21131862W,125.07
OL25710903W,107.55
OL4686937W,74.64
OL15581065W,139.15
OL8701499W,64.15
OL872587W,48.99
OL4788314W,49.38
OL21078516W,169.34
OL11210307W,30.79
OL19122477W,148.05
OL4688772W,88.45
OL5111229W,161.53
OL5475173W,148.52
OL17502167W,98.97
OL2417288W,48.8
OL19840119W,72.77
OL15419863W,111.95
OL2620973W,80.16
OL5475196W,30.22
OL16803642W,145.23
OL2032428W,42.54
OL15231912M,148.84
OL19216063W,78.32
OL4805652W,161.01
OL4091429W,129.65
OL2953268W,166.19
OL9285011M,127.35
OL17795244W,104.52
OL12608435W,43.58
OL18004433W,65.68
OL8833908W,146.08
OL9287886M,46.37
OL8010563M,75.31
OL1840912W,20.82
OL20011359W,117.76
OL16970779W,42.23
OL8834114W,60.87
OL8962556M,47.71
OL12204156M,64.61
OL5265458W,93.4
OL67967W,115.7
OL20006183W,51.95
OL13689956W,145.14
OL2863749W,63.86
OL9961283M,33.2
OL5845401W,129.06
OL10649982M,91.59
OL18740910W,40.23
OL2760116W,147.13
OL2681829W,120.95
OL2034502W,72.2
OL12771951M,53.36
OL5594733W,72.82
OL17153807W,140.46
OL5759731W,62.74
OL10080776W,147.03
OL9034909W,133.92
OL18143120W,35.92
OL10498253M,107.3
OL16937496W,148.74
OL5854285W,45.17
OL12014584W,137.41
OL15191144W,68.14
OL16612957W,35.07
OL16307073W,70.12
OL13564735W,62.38
OL11078658M,101.14
OL21471923W,74.16
OL6599994W,168.68
OL6813366W,22.1
OL2568814W,76.77
OL5272658W,72.68
OL22822211W,67.42
OL5858960W,91.84
OL16661247W,105.97
OL18086711W,47.32
OL4093539W,71.42
OL19212756W,166.08
OL19840030W,106.87
OL4033675W,92.71
OL17881542W,169.04
OL7419562W,79.09
OL2586793W,40.91
OL16565902W,97.33
OL16965283W,104.59
OL5759532W,77.13
OL23880946W,137.01
OL4118691W,37.72
OL20660223W,92.88
OL21819855W,161.61
OL10580132W,36.79
OL19174892W,153.67
OL3230834W,50.67
OL8061083W,25.68
OL5091916W,97.86
OL4123658W,97.61
OL15603362W,164.97
OL4109600W,69
OL4655269W,100.16
OL16931953W,50.83
OL9285790M,28.59
OL16438480W,93.16
OL23889867W,72.13
OL10329876M,129.51
OL25086395W,158.01
OL4623174W,81.77
OL4700472W,53.72
OL16803644W,52.41
OL2354657W,41.54
OL4538870W,97.01
OL4782567W,59.64
OL9890195W,156.28
OL16525510W,147.92
OL3500757W,32.37
OL11390617M,131.44
OL4871175W,102.92
OL22079136W,118
OL1915442W,109.57
OL16591710W,75.32
OL15987819W,110.55
OL3541027W,97.39
OL4649226W,105.56
OL16183352W,37.04
OL8833901W,142.78
OL502585W,157.21
OL2673710W,76.21
OL20656958W,105.9
OL17915268W,159.61
OL11451923W,81.04
OL2680726W,146.71
OL19217829W,136.83
OL9975444M,138.74
OL5102130W,32.42
OL4113044W,110.58
OL2050375W,115.21
OL843942W,72.49
OL17400126W,160.44
OL18774103W,67.5
OL2024490W,116.48
OL8010653M,44.3
OL24062582W,104.18
OL4956859W,125.82
OL15154872W,61.43
OL17153825W,99.14
OL11393466W,103.95
OL3534396W,148.92
OL13363511W,67.26
OL4956866W,155
OL8856081W,148.14
OL16355298W,31.47
OL8167280W,86
OL7723411W,71.56
OL16967938W,95.3
OL8849782W,28.59
OL5274011W,31.66
OL16948761W,156
OL12332432W,143.65
OL8588735W,35.13
OL5901540W,66.11
OL20980823W,126.41
OL19899362W,168.77
OL11318604M,88.64
OL4777822W,144.83
OL24751480W,21.23
OL9756016W,92.89
OL18298493W,137.75
OL16793964W,36.56
OL18250744W,49.29
OL3927657W,31.81
OL16610173W,94.39
OL8977857W,94.39
OL515805W,105.64
OL2717012W,32.98
OL2760506W,84.95
OL18448502W,107.88
OL18352524W,88.48
OL5794470W,152.98
OL16548433W,137.37
OL13756190W,168.07
OL5749231W,67.6
OL2003176W,79.32
OL8469473M,73.16
OL9169319M,91.05
OL18345691W,32.82
OL6580783W,128.02
OL16984626W,45.19
OL11465901M,119.43
OL13150560M,61.59
OL556932W,139.67
OL19424331W,93.77
OL1880337W,130.03
OL5911234W,26.95
OL18664862W,150.4
OL11093092M,32.54
OL12035011W,33.41
OL15238267M,161.45
OL11029935W,80.37
OL10092022M,166.51
OL12498878M,122.39
OL8701354W,107.25
OL15969822W,41.44
OL8022214W,41.12
OL5972817W,68.56
OL5595922W,111.71
OL8805384W,45.89
OL11098488M,141.35
OL5473637W,78.72
OL4458937W,30.19
OL5277372W,67.47
OL14850634W,62.02
OL2995033W,48.95
OL2041812W,93.5
OL23227152W,87.62
OL8977923W,70.55
OL1005255W,127.09
OL21561001W,168.03
OL7810859M,49.81
OL18658338W,135.01
OL11767637W,33.63
OL3270331W,25.66
OL3542665W,52.14
OL17310241W,141.69
OL16997307W,149.38
OL4791819W,74.03
OL1455042W,140.38
OL16139141W,105.21
OL15704053W,130.92
OL20592327W,56.32
OL6303818W,64.96
OL10900042M,129.14
OL597311W,84.03
OL4108759W,49.1
OL8477427M,50.11
OL3927318W,47.42
OL12391296W,128.61
OL5782188W,97.98
OL567481W,132.83
OL3937655W,140.63
OL7943617W,100.87
OL16924544W,131.7
OL19417177W,114.97
OL8096237M,120.97
OL2098113W,124.13
OL1866474W,57.9
OL7911028W,98.25
OL19799446W,57.81
OL16051246W,133.39
OL19223867W,150.11
OL21480761W,164.78
OL15283836W,33.61
OL15414194W,36.96
OL5258712W,27.63
OL5272628W,135.86
OL19126719W,25.88
OL3275952W,53.35
OL3496125W,43.77
OL2040202W,48.24
OL3261335W,70.24
OL17538908W,36.99
OL16803007W,93.04
OL3031738W,88.89
OL16814554W,71.47
OL17511723W,151.56
OL9817697M,69.65
OL16965025W,82.24
OL16626675W,60.43
OL1978736W,158.01
OL2787947W,169.99
OL16922022W,152.99
OL56495W,22.91
OL15231403M,36.19
OL4990301W,148.19
OL1906051W,65.86
OL3487138W,129.93
OL4831466W,32.29
OL2983865W,131.56
OL16922515W,61.4
OL15703313W,27.29
OL20535844W,92.85
OL8096164M,64.45
OL4649582W,156.78
OL17415474W,151.23
OL9054389M,37.79
OL19169455W,99.47
OL20644360W,121.99
OL16919459W,108.39
OL16930819M,145.43
OL14927492W,110.52
OL24271954W,45.61
OL21538430W,53.3
OL5907277W,168.39
OL17875521W,111.08
OL21422159W,73.4
OL23629403W,81.38
OL5418076W,110.95
OL19730644W,105.04
OL1672578W,139.76
OL5743079W,20.55
OL15869599W,77.68
OL9104145W,26.98
OL16054955W,116.84
OL16163879W,160.2
OL10473825M,129.93
OL6987761W,36.78
OL5743913W,72.42
OL1921633W,93.62
OL6223801W,123.6
OL16659328W,131.69
OL3506737W,98.44
OL15164693W,156.34
OL2035954W,150.5
OL12304760W,135.71
OL3927319W,31.31
OL5152058W,48.5
OL11788349W,87.88
OL12020042W,28.34
OL8206164W,34.91
OL1970757W,46.95
OL15006567W,54.78
OL18753904W,64.06
OL19903567W,111.71
OL5215516W,69.89
OL4304167W,151.21
OL7943552W,98.39
OL4995270W,127.1
OL12317767W,138.92
OL1947041W,148.89
OL8167260W,114.59
OL2037876W,20.95
OL4477756W,55.55
OL18712865W,93.55
OL12217994M,163.36
OL18868110W,69.89
OL3632450W,100.96
OL12370225W,72.02
OL19036631W,129.52
OL5730313W,23.99
OL11958283W,114.33
OL5102139W,21.24
OL4079366W,70.34
OL3352620W,87.83
OL1866617W,125.46
OL19415218W,135.7
OL1866611W,35.17
OL18674897W,107.8
OL17389207W,32.3
OL17606314W,145.44
OL9318576W,141.63
OL17285270W,79.5
OL16965363W,147.4
OL4808868W,79.05
OL12514683W,77.26
OL3769395W,156.37
OL11669047M,23.8
OL20709720W,63.33
OL20115118W,32.19
OL16942573W,121.04
OL13141974W,71.71
OL11007873M,43.8
OL9339937W,64.2
OL71572W,150.28
OL4990966W,141.64
OL5099363W,160
OL24435833W,63.54
OL8508742W,22.31
OL11589672W,83.44
OL5742605W,21.13
OL3632451W,120.98
OL16947465W,73.67
OL19566189W,162.29
OL17220563W,94.5
OL17703340W,41.58
OL11093476M,119.04
OL8599105W,113.44
OL23621842W,161.33
OL13741059W,137.48
OL10649984M,109.16
OL11833704W,44.74
OL16845297M,162.23
OL24845659W,30.58
OL5900125W,34.27
OL472219W,100.86
OL16190873W,32.1
OL9896514M,28.12
OL4957528W,53.63
OL13679019W,147.68
OL6011014W,163.45
OL16940356W,165.82
OL3860074W,99.73
OL3909510W,94.27
OL2617138W,85.01
OL9961220M,109.25
OL1837568W,126.88
OL16916948W,105.72
OL13312296W,104.7
OL3544273W,141.93
OL1170363W,137.64
OL2461635W,111.55
OL4288929W,96.46
OL15151228W,147.02
OL20664233W,75.97
OL11890071W,156.91
OL8849755W,57.02
OL16990083W,99.25
OL12807305M,166.57
OL3515520W,122.9
OL9287191M,37.73
OL2620130W,30.69
OL7914579W,110.11
OL4977682W,52.86
OL6785138W,115.53
OL1885766W,104.93
OL15180750W,35.19
OL9823358M,159.92
OL8209256W,99.08
OL8419363W,43.47
OL15056285W,149.57
OL13594248W,108.05
OL19889797W,105.07
OL4310493W,104.92
OL19899364W,166.54
OL3254961W,47.31
OL8407942W,66.26
OL4731862W,77.52
OL21464457W,30.07
OL8848575M,69.28
OL8010537M,96.43
OL5095141W,145.97
OL3267904W,149.59
OL23223265W,83.35
OL19811081W,83.94
OL4095902W,69.81
OL2699345W,118.35
OL2036830W,147.12
OL8120043W,30.37
OL12281148M,93.13
OL15238945M,69.25
OL1995041W,109.43
OL4961746W,84.06
OL3863458W,129.03
OL18166956W,55.38
OL23621843W,157.97
OL5607374W,42.32
OL1704941W,163.49
OL12517459W,105.95
OL3756801W,45.94
OL8047260W,117.23
OL5358564W,43.93
OL15587277W,52.16
OL8273766W,23.95
OL15260908W,168.72
OL2945002W,139.36
OL23881221W,140.4
OL15838339W,130.24
OL5973598W,119.37
OL25122154W,108.62
OL9397582M,113.84
OL16482088W,117.36
OL8273602W,152.68
OL15056282W,68.81
OL2998898W,83.42
OL20503676W,162.35
OL16595641W,145.35
OL15028519W,130.14
OL678811W,168.52
OL3515519W,112.69
OL6184787W,81.79
OL15150757W,149.31
OL5748932W,129.12
OL3533538W,151.49
OL25705120W,107.76
OL16973524W,53.87
OL12636189W,49.38
OL20366191W,137.26
OL22320619W,58.9
OL8664674M,162.06
OL5743080W,83.74
OL2098131W,98.96
OL13267750M,46.49
OL4091022W,85.67
OL2699200W,118.91
OL4376998W,51.29
OL5338904W,160.81
OL14938168W,133.87
OL18163904W,44.35
OL4685606W,41.87
OL15135054W,74.49
OL2034622W,71.23
OL19548583W,146.46
OL12514775W,21.39
OL14962337W,156.71
OL15323820W,120.38
OL2055298W,97.57
OL8067384M,99.97
OL18398676W,24.08
OL8020608W,135.7
OL4649233W,66.68
OL5752588W,162.11
OL16955989W,61.88
OL2951403W,163.47
OL17578530W,104.08
OL11547618M,156.11
OL8628390M,108.48
OL5439985W,56.86
OL5097077W,148.33
OL25685306W,133.25
OL3513301W,56.22
OL7833831W,64.98
OL24822424W,95.28
OL16240501W,115.11
OL1439454W,155.04
OL11078835M,150.22
OL10599355M,54.69
OL21805551W,59.07
OL7951705W,77.32
OL9554015W,62.04
OL11353466M,87.5
OL3038182W,120.14
OL17848306W,151.81
OL2762186W,71.8
OL2750688W,165.47
OL18172272W,88.36
OL20659898W,164.99
OL17519114W,20.54
OL2764162W,66.93
OL8273765W,57.54
OL2031853W,22.22
OL556937W,63.9
OL1278379W,163.17
OL3460900W,80.45
OL19223579W,86.92
OL3477709W,119.7
OL12000560W,164.61
OL4772408W,35.23
OL576650W,21.75
OL8849776W,136.92
OL3134936W,57.67
OL9296596M,100.35
OL23873794W,34.04
OL5089859W,160.93
OL12903502W,51.93
OL1809039W,28.74
OL9851687M,66.52
OL10235991M,25.1
OL18807778W,90.9
OL5749228W,134.92
OL19334236W,47.99
OL11961851W,128.57
OL2035468W,139.52
OL506750W,28.85
OL8058016W,25.57
OL18174885W,47.31
OL2469846W,54.48
OL282918W,158.93
OL1987974W,127.34
OL2751463W,97.86
OL5971514W,103.16
OL20719716W,97.36
OL11991063W,49.45
OL6016699W,95.51
OL8801073M,105.98
OL5123413W,81
OL12655226W,32.52
OL1859512W,142.52
OL4172538W,120.17
OL1864959W,147.53
OL3000071W,145.75
OL891009W,29.91
OL16969596W,125.09
OL20978853W,149.44
OL25113351W,133.06
OL13371188W,22.55
OL9286193M,113.77
OL16925223W,51.42
OL9319090W,52.24
OL3947292W,131.09
OL8010561M,41.3
OL18156628W,90.84
OL20171099W,145.75
OL4791874W,145.4
OL20916493M,118.92
OL17842208W,141.56
OL20894104W,64.54
OL10482776M,127.78
OL20770199W,147.3
OL7956877M,74.09
OL2714809W,98
OL7668726M,26.06
OL8021782W,82.66
OL13311065W,161.8
OL16161172W,113.26
OL1803000W,148.36
OL5432903W,51.77
OL4134032W,62.36
OL2998899W,80.57
OL20092614W,90.41
OL7951639W,91.13
OL17848303W,31.18
OL5902198W,112.42
OL8056581W,107
OL3528339W,117.8
OL1950400W,30.97
OL18962658W,43.84
OL1927787W,75.83
OL1698752W,79.96
OL8220202W,150.99
OL2921569W,93.02
OL22575992W,91.65
OL13815843W,118.22
OL13501416W,65.37
OL6221555W,163.58
OL7833585W,67.53
OL1903090W,156.15
OL2533302W,137.03
OL11919536M,38.04
OL13267749M,70.94
OL21422508W,153.09
OL17309502W,138
OL8408298W,81.63
OL6036173W,74.86
OL23677387W,144.12
OL8628346M,58.39
OL19542001W,154.9
OL17848308W,106.44
OL5733106W,63.83
OL12807281M,167.2
OL16985437W,51.73
OL19960056W,46.86
OL2040199W,21.2
OL8496078W,56.39
OL3348584W,57.42
OL12339701W,125.46
OL4745297W,78.98
OL1730526W,34.48
OL16588945W,30.91
OL7943550W,82.87
OL18080473M,70.37
OL16278161W,139.66
OL19542757W,169.59
OL16941718W,161.78
OL8577114M,142.94
OL9259600M,57
OL1986667W,96.48
OL12158889M,48.43
OL12303267M,37.06
OL15338787W,28.83
OL109955W,65.99
OL4909695W,137.96
OL8761694M,81.23
OL512645W,131.76
OL7093230W,74.18
OL2098147W,105.62
OL5963714W,47.55
OL1986668W,120.9
OL18278836W,41.82
OL549981W,154.44
OL20741946W,75.49
OL16177053W,52.15
OL10605341M,135.46
OL3972620W,147.42
OL15030983W,22
OL15601425W,86.67
OL8020883W,113.3
OL8967799M,114.79
OL9964906M,166.08
OL17584487W,158.76
OL15197012W,34.29
OL5260862W,160.26
OL19665784W,155.61
OL19546451W,39.46
OL13168074M,38.84
OL8848621M,154.48
OL9975344M,126.62
OL24064086W,27.66
OL16652623W,27.72
OL18845564W,127.76
OL2994347W,116.7
OL10899980M,116.93
OL4532306W,52.53
OL17495388W,83.72
OL8879459W,120.77
OL2368079W,130.66
OL16479206W,63.34
OL3161177W,74.19
OL6095418W,38.71
OL3565782W,123.24
OL11540860W,33.69
OL24692133W,129.08
OL19189781W,91.33
OL8508518W,34.81
OL22572611W,31.71
OL17921840W,103.84
OL5354401W,125.9
OL16936626W,149.6
OL15482180W,88.14
OL10091351M,149.53
OL4620997W,126.65
OL16038724W,113.99
OL2660112W,43.56
OL21548569W,130.47
OL3493641W,129.36
OL5378997W,82.06
OL27288379W,37.17
OL21301431W,111.44
OL3681196W,30.41
OL16112103W,49.26
OL16032138W,35.97
OL4467845W,169.63
OL2934138W,56.17
OL16032130W,79.93
OL23722156W,109.69
OL11472453W,168.02
OL6224886W,88.69
OL1847463W,39.19
OL23388423W,159.39
OL485876W,122.23
OL9284191M,114.74
OL8837810W,98.17
OL8273535W,73.73
OL16661249W,122.86
OL15233297M,76.39
OL20094082W,118.79
OL7787482M,134.88
OL4787450W,94.3
OL4649837W,58.54
OL8977776W,33.36
OL3456221W,135.18
OL19395457W,135.69
OL17032098W,89.78
OL21403657W,35.84
OL11340011W,144.15
OL20171535W,148.32
OL5742604W,164.99
OL16571819W,102.02
OL15037224W,149.88
OL18119294W,55.94
OL2033537W,36.24
OL3943780W,68.91
OL24738977W,102.13
OL2856925W,103.55
OL4805653W,69.93
OL4328194W,89.11
OL9884359M,130.35
OL17850401W,56.34
OL20696323W,110.98
OL9797325M,69.92
OL19547795W,80.56
OL19882532W,21.79
OL16617571W,105.85
OL9402230M,133.9
OL4890272W,38.1
OL18355805W,96.6
OL4649553W,68
OL12005528W,64.39
OL20907389W,152.08
OL19886030W,110.64
OL4292352W,84.72
OL4460568W,33.08
OL5110987W,85.27
OL2994354W,167.36
OL10084280M,110.86
OL4958359W,62.52
OL16925636W,71.01
OL15188030W,147.61
OL7891088M,143.02
OL21413807W,120.09
OL4110100W,76.12
OL2217701W,114.31
OL18665551W,43.99
OL11515489W,159.39
OL6466545W,116.88
OL25438406W,40.76
OL15829412W,113.01
OL2431770W,47.05
OL15688471W,55.78
OL12095526M,85.52
OL4089200W,93.23
OL2817520W,86.03
OL19547678W,148.26
OL11093835M,138.07
OL9934144M,146.71
OL12331745W,129.1
OL18723844W,114.31
OL597309W,28.71
OL7997706W,64.94
OL3915866W,86.34
OL2943496W,58.52
OL2702243W,159.73
OL5474799W,27.27
OL4971917W,91.2
OL5982740W,84.11
OL18457740W,31.55
OL19897070W,84.41
OL8628455M,72.83
OL59518W,111.63
OL12027218W,88.19
OL13024228W,107.07
OL15163923W,104.29
OL9368625W,145.85
OL3553574W,165.5
OL5626154W,153.8
OL11483166W,84.22
OL16260947W,79
OL17452177W,108.63
OL5960902W,126.98
OL4288926W,93.36
OL5917803W,75.95
OL4977381W,99.53
OL16014348W,64.26
OL3493296W,105.25
OL2024494W,21.01
OL2722078W,37.85
OL23743196W,21.42
OL4889471W,32.29
OL17311051W,113.95
OL8273805W,156.37
OL9256800M,71.79
OL846311W,99.74
OL20649640W,123.61
OL9032161W,67.14
OL12332327W,60.69
OL16937477W,163.85
OL16518138W,36.55
OL1891910W,147.22
OL13661177W,120.88
OL16369107W,158.89
OL2760505W,118.92
OL19543508W,113
OL4968457W,52.16
OL13171556M,112.98
OL2766571W,134.35
OL21424256W,92.3
OL516133W,135.02
OL15691010W,168.01
OL3603378W,84.49
OL3911662W,47.73
OL18417154W,55.03
OL20647206W,104.43
OL1820635W,127.49
OL16986492W,122.31
OL11078761M,30.78
OL18710976W,119.71
OL5590842W,49.43
OL19505938W,62.01
OL6045696W,139
OL2007190W,98.19
OL16036604W,71.26
OL3001031W,94.36
OL2713915W,158.18
OL556936W,82.63
OL13525650W,26.52
OL6599995W,127.74
OL4276837W,43.82
OL1840911W,27.28
OL2766595W,43.83
OL16931341W,36.45
OL10309263M,82.27
OL11319224M,167.24
OL16797859W,159.32
OL15651481W,72.35
OL998878W,88.72
OL10078558M,94.75
OL5857497W,46.57
OL8962581M,115.86
OL16952796W,73.58
OL13593323W,46.35
OL16660188W,62.27
OL20108679W,32.37
OL4800847W,22.24
OL6027576W,71.31
OL23095085W,37.98
OL18419174W,61.59
OL19908501W,62.27
OL23888986W,167.15
OL16058922W,126.58
OL15054342W,82.21
OL4464422W,23.14
OL5274156W,79.23
OL16712998W,55.62
OL9489423M,108.76
OL8010639M,81.68
OL4967378W,37.46
OL4274004W,81.57
OL19614618W,165.56
OL15568991W,66.82
OL19439225W,39.63
OL12557241M,100.42
OL11310992W,123.76
OL15177890W,55.88
OL16471276W,26.99
OL18944025W,165.53
OL20015561W,141.85
OL19375631W,32.5
OL15901488W,145.68
OL4444160W,65.25
OL5589120W,88.29
OL282993W,154.5
OL8096443M,124.37
OL15193361W,45.54
OL21721809W,45.9
OL6214176W,32.34
OL19548025W,160.38
OL2912917W,40.93
OL45809W,145.1
OL15705149W,50.66
OL16634037W,122.93
OL3231930W,148.1
OL6044609W,41.84
OL23745513W,141.86
OL820278W,57.55
OL5971298W,161.39
OL514438W,77.37
OL2677366W,33.18
OL19547718W,167.73
OL19418436W,119.41
OL19546656W,90.57
OL17012944W,105.97
OL3953661W,74.18
OL6572532W,88.52
OL11145709M,54.13
OL2787948W,167.89
OL9264772M,159.33
OL3587023W,147.2
OL5073835W,43.23
OL5798984W,114.03
OL10155817M,62.03
OL17859724W,149.11
OL8830646M,23.91
OL4093249W,124.23
OL16964049W,95.24
OL19468110W,27.18
OL2983864W,62.4
OL6454765W,66.16
OL15232610M,42.43
OL16942314W,111.86
OL8977903W,81.01
OL3833383W,36.28
OL8273321W,118.39
OL765984W,131.02
OL5737164W,70.2
OL20981589W,126.49
OL2546795W,21.72
OL4781066W,98.16
OL19546986W,30.68
OL17010139W,57.51
OL17415911W,57.22
OL4440075W,78.02
OL3473798W,76.95
OL18355404W,133.33
OL280061W,116.55
OL4964039W,100.06
OL18705624W,149.04
OL9884071M,46.04
OL4777621W,96.41
OL4216367W,140.58
OL4100426W,24.73
OL20537254W,142.79
OL21410379W,166.77
OL9810478M,49.76
OL13838854W,145.81
OL1940531W,165.38
OL13770137W,164.01
OL2005441W,81.38
OL13745779W,61.3
OL17438600W,64.26
OL11277682M,166.38
OL2078531W,135.1
OL15598005W,153.68
OL19547387W,169.19
OL9762370W,91.37
OL8579174M,26.39
OL19830199W,39.46
OL18583258W,56.29
OL2718698W,22.23
OL19596755W,65.4
OL4296784W,134.76
OL8308024W,94.52
OL2955310W,152.71
OL22668731W,91.66
OL5213095W,43.61
OL9496242M,140.31
OL19013846W,112.12
OL13496070W,64.8
OL8923899M,153.25
OL16613019W,131.89
OL18443554W,159.38
OL1245969W,28.27
OL18354772W,103.18
OL4491753W,140.95
OL8586933M,51.34
OL5266524W,52.12
OL2620131W,49.39
OL16931371W,85.81
OL1879300W,122.81
OL2379933W,87.7
OL9546893M,169.26
OL479073W,80.09
OL3338456W,135.92
OL12634995W,100.3
OL18713089W,117.08
OL7628957W,39.73
OL15451720W,107.98
OL19839996W,101.38
OL5274910W,94.64
OL16155432W,148.24
OL12940063W,29.99
OL5599501W,167.55
OL1703036W,142.07
OL5318119W,113.16
OL21552480W,45.75
OL18778267W,39.2
OL13608667W,82.27
OL19892746W,30.51
OL2766405W,132.81
OL17744282W,144.16
OL16487039W,32.54
OL3927659W,50.93
OL1639777W,76.9
OL16540678M,55.52
OL12056285M,94.92
OL16070441W,52.9
OL2005442W,146.05
OL8829930W,160.95
OL9286729M,36.6
OL16419780W,35.99
OL22122085W,87.13
OL20643537W,47.47
OL3776275W,154.63
OL20908332W,168.07
OL7934240M,109.91
OL8848484M,44.86
OL12635580M,125.29
OL13243308W,43.55
OL10236224M,85.68
OL8628397M,136.32
OL3927656W,58.29
OL481504W,106.31
OL9897545W,28.38
OL13343623W,95.14
OL13296702W,24.96
OL2031013W,29.6
OL17378085W,112.76
OL3932501W,128.73
OL3171099W,25.85
OL8206151W,63.49
OL9975437M,58.29
OL20002719W,156.8
OL5920250W,51.96
OL8407714W,65
OL3493644W,63.68
OL10638348M,151.3
OL8768217M,150.33
OL9032164W,129.44
OL23015494W,27.24
OL8849732W,58.63
OL9688662W,111.18
OL11008098M,157.56
OL12223463M,130.03
OL2764160W,113.23
OL12219252W,22.33
OL8628307M,112.71
OL19379202W,151.8
OL5970440W,51.96
OL16989212W,136.5
OL4777626W,165.57
OL5974316W,37.6
OL1686254W,165.4
